81	6.75	12.23	12.87	13.81	16.47	17.58	18.64	20.17	22.53
82	6.83	12.23	12.87	13.81	16.49	17.61	18.69	20.24	22.64
83	6.92	12.23	12.87	13.82	16.52	17.65	18.74	20.32	22.76
84	7	12.23	12.87	13.83	16.54	17.69	18.8	20.39	22.88
85	7.08	12.23	12.88	13.83	16.57	17.73	18.85	20.47	23
86	7.17	12.23	12.88	13.84	16.61	17.78	18.91	20.55	23.13
87	7.25	12.23	12.89	13.86	16.64	17.82	18.97	20.63	23.26
88	7.33	12.24	12.9	13.87	16.67	17.87	19.03	20.72	23.39
89	7.42	12.24	12.9	13.88	16.71	17.91	19.09	20.8	23.52
90	7.5	12.25	12.91	13.9	16.74	17.96	19.15	20.89	23.65
91	7.58	12.25	12.92	13.91	16.78	18.01	19.22	20.98	23.79
92	7.67	12.26	12.93	13.93	16.82	18.07	19.28	21.07	23.93
93	7.75	12.27	12.95	13.95	16.86	18.12	19.35	21.16	24.07
94	7.83	12.28	12.96	13.96	16.9	18.17	19.42	21.25	24.21
95	7.92	12.29	12.97	13.98	16.94	18.23	19.49	21.35	24.36
96	8	12.3	12.98	14	16.99	18.28	19.56	21.44	24.5
97	8.08	12.31	13	14.02	17.03	18.34	19.63	21.54	24.65
98	8.17	12.32	13.01	14.04	17.07	18.39	19.7	21.64	24.8
99	8.25	12.33	13.03	14.06	17.12	18.45	19.77	21.74	24.95
100	8.33	12.34	13.04	14.08	17.16	18.51	19.85	21.84	25.1
101	8.42	12.35	13.06	14.1	17.21	18.57	19.92	21.94	25.26
102	8.5	12.37	13.07	14.12	17.25	18.63	20	22.04	25.42
103	8.58	12.38	13.09	14.15	17.3	18.69	20.07	22.14	25.58
104	8.67	12.39	13.1	14.17	17.34	18.75	20.15	22.24	25.74
105	8.75	12.4	13.12	14.19	17.39	18.81	20.22	22.35	25.9
106	8.83	12.41	13.13	14.21	17.44	18.87	20.3	22.45	26.06
107	8.92	12.42	13.15	14.23	17.48	18.93	20.38	22.56	26.22
108	9	12.44	13.16	14.26	17.53	18.99	20.46	22.66	26.39
109	9.08	12.45	13.18	14.28	17.58	19.05	20.53	22.77	26.55
110	9.17	12.46	13.2	14.3	17.63	19.12	20.61	22.88	26.72
111	9.25	12.47	13.22	14.33	17.68	19.18	20.69	22.99	26.88
112	9.33	12.49	13.23	14.35	17.73	19.24	20.77	23.09	27.05
113	9.42	12.5	13.25	14.38	17.78	19.31	20.85	23.2	27.21
114	9.5	12.52	13.27	14.4	17.83	19.38	20.94	23.31	27.38
115	9.58	12.53	13.29	14.43	17.88	19.44	21.02	23.42	27.55
116	9.67	12.55	13.31	14.46	17.94	19.51	21.1	23.53	27.71
117	9.75	12.57	13.33	14.49	17.99	19.58	21.18	23.64	27.88
118	9.83	12.59	13.36	14.52	18.04	19.64	21.27	23.75	28.04
119	9.92	12.61	13.38	14.55	18.1	19.71	21.35	23.86	28.2
120	10	12.63	13.4	14.58	18.16	19.78	21.43	23.97	28.36
121	10.08	12.65	13.43	14.61	18.21	19.85	21.52	24.08	28.52
122	10.17	12.67	13.46	14.64	18.27	19.92	21.6	24.19	28.68
123	10.25	12.69	13.48	14.68	18.33	19.99	21.69	24.29	28.83
124	10.33	12.72	13.51	14.71	18.39	20.07	21.77	24.4	28.98
125	10.42	12.74	13.54	14.75	18.45	20.14	21.86	24.51	29.14
126	10.5	12.77	13.57	14.78	18.51	20.21	21.95	24.62	29.28
127	10.58	12.79	13.6	14.82	18.57	20.28	22.03	24.72	29.43
128	10.67	12.82	13.63	14.86	18.63	20.36	22.12	24.83	29.58
129	10.75	12.85	13.67	14.9	18.7	20.43	22.2	24.94	29.72
130	10.83	12.88	13.7	14.94	18.76	20.51	22.29	25.04	29.86
131	10.92	12.91	13.74	14.98	18.82	20.58	22.38	25.15	30
132	11	12.94	13.77	15.03	18.89	20.66	22.47	25.25	30.14
133	11.08	12.97	13.81	15.07	18.95	20.73	22.55	25.36	30.28
134	11.17	13.01	13.84	15.11	19.02	20.81	22.64	25.46	30.41
135	11.25	13.04	13.88	15.16	19.09	20.89	22.73	25.57	30.54
136	11.33	13.08	13.92	15.2	19.15	20.96	22.81	25.67	30.67
137	11.42	13.11	13.96	15.25	19.22	21.04	22.9	25.77	30.8
138	11.5	13.15	14	15.3	19.29	21.12	22.99	25.87	30.93
139	11.58	13.18	14.04	15.35	19.36	21.2	23.08	25.98	31.05
140	11.67	13.22	14.09	15.39	19.42	21.27	23.16	26.08	31.17
141	11.75	13.26	14.13	15.44	19.49	21.35	23.25	26.18	31.3
142	11.83	13.3	14.17	15.49	19.56	21.43	23.34	26.28	31.42
143	11.92	13.34	14.22	15.54	19.63	21.51	23.42	26.38	31.54
144	12	13.38	14.26	15.59	19.7	21.59	23.51	26.47	31.66
145	12.08	13.42	14.31	15.65	19.77	21.66	23.59	26.57	31.77
146	12.17	13.47	14.35	15.7	19.84	21.74	23.68	26.67	31.89
147	12.25	13.51	14.4	15.75	19.91	21.82	23.76	26.76	32
148	12.33	13.55	14.45	15.8	19.98	21.9	23.85	26.86	32.11
149	12.42	13.6	14.5	15.86	20.05	21.97	23.93	26.95	32.22
150	12.5	13.64	14.54	15.91	20.12	22.05	24.02	27.05	32.33
151	12.58	13.69	14.59	15.96	20.19	22.12	24.1	27.14	32.43
152	12.67	13.73	14.64	16.02	20.26	22.2	24.18	27.22	32.53
153	12.75	13.78	14.69	16.07	20.33	22.27	24.26	27.31	32.63
154	12.83	13.82	14.74	16.13	20.39	22.35	24.34	27.4	32.73
155	12.92	13.87	14.79	16.18	20.46	22.42	24.42	27.49	32.82
156	13	13.92	14.84	16.23	20.53	22.49	24.49	27.57	32.91
157	13.08	13.96	14.89	16.29	20.59	22.56	24.57	27.65	33
158	13.17	14.01	14.94	16.34	20.66	22.63	24.64	27.73	33.09
159	13.25	14.06	14.99	16.4	20.72	22.7	24.71	27.81	33.17
160	13.33	14.1	15.04	16.45	20.79	22.77	24.79	27.88	33.24
161	13.42	14.15	15.09	16.5	20.85	22.84	24.86	27.96	33.32
162	13.5	14.2	15.13	16.55	20.91	22.9	24.92	28.03	33.39
163	13.58	14.24	15.18	16.61	20.98	22.97	24.99	28.1	33.47
164	13.67	14.29	15.23	16.66	21.04	23.03	25.06	28.16	33.53
165	13.75	14.34	15.28	16.71	21.1	23.09	25.12	28.23	33.6
166	13.83	14.38	15.33	16.76	21.15	23.15	25.18	28.29	33.66
167	13.92	14.43	15.38	16.81	21.21	23.21	25.25	28.36	33.72
168	14	14.47	15.42	16.86	21.27	23.27	25.31	28.42	33.78
169	14.08	14.52	15.47	16.91	21.33	23.33	25.37	28.48	33.83
170	14.17	14.57	15.52	16.96	21.38	23.39	25.42	28.53	33.88
171	14.25	14.61	15.57	17.01	21.43	23.44	25.48	28.59	33.93
172	14.33	14.65	15.61	17.06	21.49	23.5	25.53	28.64	33.98
173	14.42	14.7	15.66	17.11	21.54	23.55	25.59	28.69	34.03
174	14.5	14.74	15.71	17.16	21.59	23.6	25.64	28.74	34.07
175	14.58	14.79	15.75	17.2	21.64	23.65	25.69	28.79	34.11
176	14.67	14.83	15.8	17.25	21.69	23.7	25.74	28.84	34.15
177	14.75	14.87	15.84	17.3	21.74	23.75	25.78	28.88	34.18
178	14.83	14.92	15.88	17.34	21.79	23.8	25.83	28.92	34.21
179	14.92	14.96	15.93	17.39	21.83	23.84	25.87	28.97	34.25
180	15	15	15.97	17.43	21.88	23.89	25.92	29.01	34.28
181	15.08	15.04	16.01	17.47	21.92	23.93	25.96	29.05	34.31
182	15.17	15.08	16.05	17.51	21.96	23.97	26	29.08	34.33
183	15.25	15.12	16.09	17.56	22.01	24.01	26.04	29.12	34.36
184	15.33	15.16	16.13	17.6	22.05	24.05	26.08	29.15	34.39
185	15.42	15.2	16.17	17.64	22.09	24.09	26.12	29.19	34.41
186	15.5	15.24	16.21	17.68	22.13	24.13	26.15	29.22	34.43
187	15.58	15.27	16.25	17.72	22.17	24.17	26.19	29.25	34.45
188	15.67	15.31	16.28	17.75	22.2	24.21	26.23	29.29	34.48
189	15.75	15.34	16.32	17.79	22.24	24.24	26.26	29.31	34.49
190	15.83	15.38	16.36	17.82	22.28	24.28	26.29	29.34	34.51
191	15.92	15.41	16.39	17.86	22.31	24.31	26.32	29.37	34.53
192	16	15.45	16.42	17.9	22.35	24.34	26.36	29.4	34.54
193	16.08	15.48	16.46	17.93	22.38	24.38	26.39	29.42	34.56
194	16.17	15.51	16.49	17.96	22.41	24.41	26.42	29.45	34.58
195	16.25	15.54	16.52	17.99	22.44	24.44	26.45	29.48	34.6
196	16.33	15.57	16.55	18.02	22.48	24.47	26.48	29.5	34.62
197	16.42	15.6	16.58	18.06	22.51	24.5	26.5	29.53	34.63
198	16.5	15.63	16.61	18.08	22.54	24.53	26.53	29.55	34.64
199	16.58	15.65	16.64	18.11	22.57	24.56	26.56	29.58	34.66
200	16.67	15.68	16.66	18.14	22.59	24.59	26.59	29.6	34.68
201	16.75	15.7	16.69	18.17	22.62	24.61	26.61	29.63	34.7
202	16.83	15.73	16.71	18.19	22.65	24.64	26.64	29.65	34.71
203	16.92	15.75	16.74	18.22	22.68	24.67	26.67	29.68	34.73
204	17	15.78	16.76	18.24	22.7	24.7	26.69	29.7	34.75
205	17.08	15.8	16.78	18.27	22.73	24.72	26.72	29.73	34.77
206	17.17	15.82	16.81	18.29	22.76	24.75	26.74	29.75	34.78
207	17.25	15.84	16.83	18.31	22.78	24.77	26.77	29.77	34.8
208	17.33	15.86	16.85	18.34	22.81	24.8	26.8	29.8	34.82
209	17.42	15.88	16.87	18.36	22.83	24.82	26.82	29.82	34.84
210	17.5	15.9	16.89	18.38	22.86	24.85	26.85	29.85	34.87
211	17.58	15.91	16.91	18.4	22.88	24.88	26.87	29.87	34.89
212	17.67	15.93	16.93	18.42	22.9	24.9	26.9	29.9	34.91
213	17.75	15.95	16.95	18.44	22.93	24.93	26.92	29.92	34.93
214	17.83	15.97	16.96	18.46	22.95	24.95	26.95	29.95	34.95
215	17.92	15.98	16.98	18.48	22.98	24.98	26.97	29.98	34.98
216	18	16	17	18.5	23	25	27	30	35
